,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
5114,,2020-05-28,,,,,Sales,14.15,GDP,14.15,GDP,,,,,,,
5115,,2020-05-28,,,,,Sales,32.16,GDP,32.16,GDP,,,,,,,
5116,,2020-05-28,,,,,Sales,35.27,GDP,35.27,GDP,,,,,,,
5117,,2020-05-28,,,,,Sales,11.52,GDP,11.52,GDP,,,,,,,
5118,,2020-05-28,,,,,Sales,18.2,GDP,18.2,GDP,,,,,,,
5119,,2020-05-28,,,,,Sales,11.15,GDP,11.15,GDP,,,,,,,
5120,,2020-05-28,,,,,Sales,31.81,GDP,31.81,GDP,,,,,,,
5121,,2020-05-28,,,,,Sales,14.95,GDP,14.95,GDP,,,,,,,
5122,,2020-05-28,,,,,Tips,34.37,GDP,34.37,GDP,,,,,,,
5123,,2020-05-28,,,,,Sales,23.3,GDP,23.3,GDP,,,,,,,
5124,,2020-05-28,,,,,Sales,37.43,GDP,37.43,GDP,,,,,,,
5125,,2020-05-28,,,,,Sales,17.11,GDP,17.11,GDP,,,,,,,
5126,,2020-05-28,,,,,Rent and Utilities,-347.17,GDP,-347.17,GDP,,,,,,,
5127,,2020-05-28,,,,,Sales,20.06,GDP,20.06,GDP,,,,,,,
5128,,2020-05-28,,,,,Sales,13.7,GDP,13.7,GDP,,,,,,,
5129,,2020-05-28,,,,,Sales,38.1,GDP,38.1,GDP,,,,,,,
5130,,2020-05-28,,,,,Sales,6.54,GDP,6.54,GDP,,,,,,,
5131,,2020-05-28,,,,,Sales,28.78,GDP,28.78,GDP,,,,,,,
5132,,2020-05-28,,,,,Tips,27.47,GDP,27.47,GDP,,,,,,,
5133,,2020-05-28,,,,,Sales,16.13,GDP,16.13,GDP,,,,,,,
5134,,2020-05-28,,,,,Sales,24.25,GDP,24.25,GDP,,,,,,,
5135,,2020-05-28,,,,,Sales,11.16,GDP,11.16,GDP,,,,,,,
5136,,2020-05-29,,,,,Tips,13.08,GDP,13.08,GDP,,,,,,,
5137,,2020-05-29,,,,,Sales,16.44,GDP,16.44,GDP,,,,,,,
5138,,2020-05-29,,,,,Sales,22.59,GDP,22.59,GDP,,,,,,,
5139,,2020-05-29,,,,,Sales,7.73,GDP,7.73,GDP,,,,,,,
5140,,2020-05-29,,,,,Sales,6.13,GDP,6.13,GDP,,,,,,,
5141,,2020-05-29,,,,,Sales,7.82,GDP,7.82,GDP,,,,,,,
5142,,2020-05-29,,,,,Sales,35.16,GDP,35.16,GDP,,,,,,,
5143,,2020-05-29,,,,,Sales,24.39,GDP,24.39,GDP,,,,,,,
5144,,2020-05-29,,,,,Tips,28.22,GDP,28.22,GDP,,,,,,,
5145,,2020-05-29,,,,,Sales,14.52,GDP,14.52,GDP,,,,,,,
5146,,2020-05-29,,,,,Labor & Benefits Cost,-419.69,GDP,-419.69,GDP,,,,,,,
5147,,2020-05-29,,,,,Sales,11,GDP,11,GDP,,,,,,,
5148,,2020-05-29,,,,,Sales,17.56,GDP,17.56,GDP,,,,,,,
5149,,2020-05-29,,,,,Sales,28.17,GDP,28.17,GDP,,,,,,,
5150,,2020-05-29,,,,,Sales,7.06,GDP,7.06,GDP,,,,,,,
5151,,2020-05-29,,,,,Sales,35.07,GDP,35.07,GDP,,,,,,,
5152,,2020-05-29,,,,,Sales,30.95,GDP,30.95,GDP,,,,,,,
5153,,2020-05-29,,,,,Sales,31.16,GDP,31.16,GDP,,,,,,,
5154,,2020-05-29,,,,,Sales,9.49,GDP,9.49,GDP,,,,,,,
5155,,2020-05-29,,,,,Sales,30.84,GDP,30.84,GDP,,,,,,,
5156,,2020-05-29,,,,,Sales,17.69,GDP,17.69,GDP,,,,,,,
5157,,2020-05-29,,,,,Sales,29.37,GDP,29.37,GDP,,,,,,,
5158,,2020-05-29,,,,,Sales,34.71,GDP,34.71,GDP,,,,,,,
5159,,2020-05-29,,,,,Sales,6.06,GDP,6.06,GDP,,,,,,,
5160,,2020-05-29,,,,,Sales,36.86,GDP,36.86,GDP,,,,,,,
5161,,2020-05-29,,,,,Sales,21.01,GDP,21.01,GDP,,,,,,,
5162,,2020-05-29,,,,,Sales,31.09,GDP,31.09,GDP,,,,,,,
5163,,2020-05-29,,,,,Sales,7.3,GDP,7.3,GDP,,,,,,,
5164,,2020-05-29,,,,,Sales,18.01,GDP,18.01,GDP,,,,,,,
5165,,2020-05-29,,,,,Sales,12.74,GDP,12.74,GDP,,,,,,,
5166,,2020-05-29,,,,,Food and Beverage Cost,-341.81,GDP,-341.81,GDP,,,,,,,
5167,,2020-05-29,,,,,Sales,35.7,GDP,35.7,GDP,,,,,,,
5168,,2020-05-29,,,,,Tips,35.28,GDP,35.28,GDP,,,,,,,
5169,,2020-05-29,,,,,Sales,28.36,GDP,28.36,GDP,,,,,,,
5170,,2020-05-29,,,,,Sales,18.69,GDP,18.69,GDP,,,,,,,
5171,,2020-05-29,,,,,Sales,33.66,GDP,33.66,GDP,,,,,,,
5172,,2020-05-29,,,,,Tips,13.23,GDP,13.23,GDP,,,,,,,
5173,,2020-05-29,,,,,Sales,7.15,GDP,7.15,GDP,,,,,,,
5174,,2020-05-29,,,,,Sales,31.3,GDP,31.3,GDP,,,,,,,
5175,,2020-05-29,,,,,Sales,25.78,GDP,25.78,GDP,,,,,,,
5176,,2020-05-29,,,,,Sales,8.54,GDP,8.54,GDP,,,,,,,
5177,,2020-05-29,,,,,Sales,31.04,GDP,31.04,GDP,,,,,,,
5178,,2020-05-29,,,,,Sales,13.29,GDP,13.29,GDP,,,,,,,
5179,,2020-05-29,,,,,Sales,19.2,GDP,19.2,GDP,,,,,,,
5180,,2020-05-29,,,,,Tips,19.8,GDP,19.8,GDP,,,,,,,
5181,,2020-05-29,,,,,Sales,29.75,GDP,29.75,GDP,,,,,,,
5182,,2020-05-29,,,,,Tips,30.99,GDP,30.99,GDP,,,,,,,
5183,,2020-05-29,,,,,Sales,21.95,GDP,21.95,GDP,,,,,,,
5184,,2020-05-29,,,,,Sales,13.57,GDP,13.57,GDP,,,,,,,
5185,,2020-05-30,,,,,Tips,12.5,GDP,12.5,GDP,,,,,,,
5186,,2020-05-30,,,,,Marketing,-406.67,GDP,-406.67,GDP,,,,,,,
5187,,2020-05-30,,,,,Sales,21.45,GDP,21.45,GDP,,,,,,,
5188,,2020-05-30,,,,,Sales,17.78,GDP,17.78,GDP,,,,,,,
5189,,2020-05-30,,,,,Sales,18.67,GDP,18.67,GDP,,,,,,,
5190,,2020-05-30,,,,,Sales,26.76,GDP,26.76,GDP,,,,,,,
5191,,2020-05-30,,,,,Tips,33.22,GDP,33.22,GDP,,,,,,,
5192,,2020-05-30,,,,,Sales,14.05,GDP,14.05,GDP,,,,,,,
5193,,2020-05-30,,,,,Sales,26.4,GDP,26.4,GDP,,,,,,,
5194,,2020-05-30,,,,,Sales,24.24,GDP,24.24,GDP,,,,,,,
5195,,2020-05-30,,,,,Sales,14.94,GDP,14.94,GDP,,,,,,,
5196,,2020-05-30,,,,,Sales,30.83,GDP,30.83,GDP,,,,,,,
5197,,2020-05-30,,,,,Sales,39.48,GDP,39.48,GDP,,,,,,,
5198,,2020-05-30,,,,,Sales,25.53,GDP,25.53,GDP,,,,,,,
5199,,2020-05-30,,,,,Sales,6.04,GDP,6.04,GDP,,,,,,,
5200,,2020-05-30,,,,,Sales,24.59,GDP,24.59,GDP,,,,,,,
5201,,2020-05-30,,,,,Sales,10.39,GDP,10.39,GDP,,,,,,,
5202,,2020-05-30,,,,,Sales,34.77,GDP,34.77,GDP,,,,,,,
5203,,2020-05-30,,,,,Sales,22.72,GDP,22.72,GDP,,,,,,,
5204,,2020-05-30,,,,,Sales,20.52,GDP,20.52,GDP,,,,,,,
5205,,2020-05-31,,,,,Sales,39.39,GDP,39.39,GDP,,,,,,,
5206,,2020-05-31,,,,,Rent and Utilities,-404.89,GDP,-404.89,GDP,,,,,,,
5207,,2020-05-31,,,,,Tips,13.68,GDP,13.68,GDP,,,,,,,
5208,,2020-05-31,,,,,Sales,33.67,GDP,33.67,GDP,,,,,,,
5209,,2020-05-31,,,,,Sales,39.54,GDP,39.54,GDP,,,,,,,
5210,,2020-05-31,,,,,Tips,29.41,GDP,29.41,GDP,,,,,,,
5211,,2020-05-31,,,,,Sales,10.4,GDP,10.4,GDP,,,,,,,
5212,,2020-05-31,,,,,Sales,23.55,GDP,23.55,GDP,,,,,,,
5213,,2020-05-31,,,,,Sales,29.84,GDP,29.84,GDP,,,,,,,
5214,,2020-05-31,,,,,Sales,13.24,GDP,13.24,GDP,,,,,,,
5215,,2020-05-31,,,,,Tips,24.71,GDP,24.71,GDP,,,,,,,
5216,,2020-05-31,,,,,Sales,25.4,GDP,25.4,GDP,,,,,,,
5217,,2020-05-31,,,,,Sales,35.76,GDP,35.76,GDP,,,,,,,
5218,,2020-05-31,,,,,Sales,11.78,GDP,11.78,GDP,,,,,,,
5219,,2020-05-31,,,,,Sales,13.19,GDP,13.19,GDP,,,,,,,
5220,,2020-05-31,,,,,Sales,35.41,GDP,35.41,GDP,,,,,,,
5221,,2020-05-31,,,,,Tips,7.43,GDP,7.43,GDP,,,,,,,
5222,,2020-05-31,,,,,Sales,34.39,GDP,34.39,GDP,,,,,,,
5223,,2020-05-31,,,,,Sales,28.61,GDP,28.61,GDP,,,,,,,
5224,,2020-05-31,,,,,Tips,34.87,GDP,34.87,GDP,,,,,,,
5225,,2020-05-31,,,,,Sales,12.77,GDP,12.77,GDP,,,,,,,
5226,,2020-05-31,,,,,Labor & Benefits Cost,-321.47,GDP,-321.47,GDP,,,,,,,
5227,,2020-05-31,,,,,Sales,30.4,GDP,30.4,GDP,,,,,,,
5228,,2020-05-31,,,,,Tips,31.95,GDP,31.95,GDP,,,,,,,
5229,,2020-05-31,,,,,Sales,27.53,GDP,27.53,GDP,,,,,,,
5230,,2020-05-31,,,,,Sales,37.27,GDP,37.27,GDP,,,,,,,
5231,,2020-05-31,,,,,Sales,15.67,GDP,15.67,GDP,,,,,,,
5232,,2020-05-31,,,,,Tips,12.78,GDP,12.78,GDP,,,,,,,
5233,,2020-05-31,,,,,Tips,11.22,GDP,11.22,GDP,,,,,,,
5234,,2020-05-31,,,,,Sales,30.08,GDP,30.08,GDP,,,,,,,
5235,,2020-05-31,,,,,Tips,29.38,GDP,29.38,GDP,,,,,,,
5236,,2020-05-31,,,,,Sales,10.31,GDP,10.31,GDP,,,,,,,
5237,,2020-05-31,,,,,Sales,29.96,GDP,29.96,GDP,,,,,,,
5238,,2020-05-31,,,,,Sales,27.56,GDP,27.56,GDP,,,,,,,
5239,,2020-05-31,,,,,Sales,21.07,GDP,21.07,GDP,,,,,,,
5240,,2020-05-31,,,,,Sales,11.62,GDP,11.62,GDP,,,,,,,
5241,,2020-05-31,,,,,Sales,34.17,GDP,34.17,GDP,,,,,,,
5242,,2020-05-31,,,,,Sales,32.74,GDP,32.74,GDP,,,,,,,
5243,,2020-05-31,,,,,Sales,21.73,GDP,21.73,GDP,,,,,,,
5244,,2020-05-31,,,,,Tips,30.05,GDP,30.05,GDP,,,,,,,
5245,,2020-05-31,,,,,Sales,19.43,GDP,19.43,GDP,,,,,,,
5246,,2020-05-31,,,,,Labor & Benefits Cost,-350.98,GDP,-350.98,GDP,,,,,,,
5247,,2020-05-31,,,,,Sales,15.46,GDP,15.46,GDP,,,,,,,
5248,,2020-05-31,,,,,Sales,18.56,GDP,18.56,GDP,,,,,,,
5249,,2020-05-31,,,,,Sales,13.7,GDP,13.7,GDP,,,,,,,
5250,,2020-05-31,,,,,Sales,6.62,GDP,6.62,GDP,,,,,,,
5251,,2020-05-31,,,,,Sales,32.15,GDP,32.15,GDP,,,,,,,
5252,,2020-05-31,,,,,Sales,30.45,GDP,30.45,GDP,,,,,,,
5253,,2020-06-01,,,,,Labor & Benefits Cost,-404.83,GDP,-404.83,GDP,,,,,,,
5254,,2020-06-01,,,,,Sales,34.46,GDP,34.46,GDP,,,,,,,
5255,,2020-06-01,,,,,Tips,19.17,GDP,19.17,GDP,,,,,,,
5256,,2020-06-01,,,,,Sales,32.87,GDP,32.87,GDP,,,,,,,
5257,,2020-06-01,,,,,Tips,7.67,GDP,7.67,GDP,,,,,,,
5258,,2020-06-01,,,,,Sales,14,GDP,14,GDP,,,,,,,
5259,,2020-06-01,,,,,Tips,36.58,GDP,36.58,GDP,,,,,,,
5260,,2020-06-01,,,,,Sales,10.71,GDP,10.71,GDP,,,,,,,
5261,,2020-06-01,,,,,Sales,25.95,GDP,25.95,GDP,,,,,,,
5262,,2020-06-01,,,,,Sales,21.67,GDP,21.67,GDP,,,,,,,
5263,,2020-06-01,,,,,Sales,8.06,GDP,8.06,GDP,,,,,,,
5264,,2020-06-01,,,,,Sales,17.37,GDP,17.37,GDP,,,,,,,
5265,,2020-06-01,,,,,Tips,36.31,GDP,36.31,GDP,,,,,,,
5266,,2020-06-01,,,,,Sales,18.46,GDP,18.46,GDP,,,,,,,
5267,,2020-06-01,,,,,Sales,19.8,GDP,19.8,GDP,,,,,,,
5268,,2020-06-01,,,,,Tips,10.5,GDP,10.5,GDP,,,,,,,
5269,,2020-06-01,,,,,Sales,16.3,GDP,16.3,GDP,,,,,,,
5270,,2020-06-01,,,,,Tips,34.8,GDP,34.8,GDP,,,,,,,
5271,,2020-06-01,,,,,Sales,23.61,GDP,23.61,GDP,,,,,,,
5272,,2020-06-01,,,,,Sales,38.57,GDP,38.57,GDP,,,,,,,
5273,,2020-06-01,,,,,Labor & Benefits Cost,-463.6,GDP,-463.6,GDP,,,,,,,
5274,,2020-06-01,,,,,Sales,37.19,GDP,37.19,GDP,,,,,,,
5275,,2020-06-01,,,,,Sales,37.59,GDP,37.59,GDP,,,,,,,
5276,,2020-06-01,,,,,Sales,39.38,GDP,39.38,GDP,,,,,,,
5277,,2020-06-01,,,,,Sales,37.59,GDP,37.59,GDP,,,,,,,
5278,,2020-06-01,,,,,Sales,12.68,GDP,12.68,GDP,,,,,,,
5279,,2020-06-01,,,,,Sales,10.83,GDP,10.83,GDP,,,,,,,
5280,,2020-06-01,,,,,Sales,42.2,GDP,42.2,GDP,,,,,,,
5281,,2020-06-01,,,,,Sales,12.26,GDP,12.26,GDP,,,,,,,
5282,,2020-06-01,,,,,Sales,41.76,GDP,41.76,GDP,,,,,,,
5283,,2020-06-01,,,,,Tips,30.17,GDP,30.17,GDP,,,,,,,
5284,,2020-06-01,,,,,Sales,29.96,GDP,29.96,GDP,,,,,,,
5285,,2020-06-01,,,,,Sales,10.44,GDP,10.44,GDP,,,,,,,
5286,,2020-06-01,,,,,Sales,28.1,GDP,28.1,GDP,,,,,,,
5287,,2020-06-01,,,,,Sales,23.67,GDP,23.67,GDP,,,,,,,
5288,,2020-06-01,,,,,Sales,32.09,GDP,32.09,GDP,,,,,,,
5289,,2020-06-01,,,,,Sales,21.56,GDP,21.56,GDP,,,,,,,
5290,,2020-06-01,,,,,Sales,10.54,GDP,10.54,GDP,,,,,,,
5291,,2020-06-01,,,,,Sales,19.53,GDP,19.53,GDP,,,,,,,
5292,,2020-06-01,,,,,Sales,16.46,GDP,16.46,GDP,,,,,,,
5293,,2020-06-01,,,,,Labor & Benefits Cost,-334.13,GDP,-334.13,GDP,,,,,,,
5294,,2020-06-01,,,,,Sales,39.24,GDP,39.24,GDP,,,,,,,
5295,,2020-06-01,,,,,Sales,30.14,GDP,30.14,GDP,,,,,,,
5296,,2020-06-01,,,,,Sales,6.22,GDP,6.22,GDP,,,,,,,
5297,,2020-06-01,,,,,Tips,34.91,GDP,34.91,GDP,,,,,,,
5298,,2020-06-01,,,,,Sales,29.58,GDP,29.58,GDP,,,,,,,
5299,,2020-06-01,,,,,Sales,10.37,GDP,10.37,GDP,,,,,,,
5300,,2020-06-02,,,,,Sales,16.59,GDP,16.59,GDP,,,,,,,
5301,,2020-06-02,,,,,Sales,12.56,GDP,12.56,GDP,,,,,,,
5302,,2020-06-02,,,,,Sales,28.74,GDP,28.74,GDP,,,,,,,
5303,,2020-06-02,,,,,Tips,15.49,GDP,15.49,GDP,,,,,,,
5304,,2020-06-02,,,,,Sales,38.5,GDP,38.5,GDP,,,,,,,
5305,,2020-06-02,,,,,Sales,26.11,GDP,26.11,GDP,,,,,,,
5306,,2020-06-02,,,,,Sales,8.57,GDP,8.57,GDP,,,,,,,
5307,,2020-06-02,,,,,Tips,18.24,GDP,18.24,GDP,,,,,,,
5308,,2020-06-02,,,,,Sales,40.89,GDP,40.89,GDP,,,,,,,
5309,,2020-06-02,,,,,Sales,32.95,GDP,32.95,GDP,,,,,,,
5310,,2020-06-02,,,,,Sales,26.69,GDP,26.69,GDP,,,,,,,
5311,,2020-06-02,,,,,Sales,33.53,GDP,33.53,GDP,,,,,,,
5312,,2020-06-02,,,,,Sales,12.89,GDP,12.89,GDP,,,,,,,
5313,,2020-06-02,,,,,Labor & Benefits Cost,-301.98,GDP,-301.98,GDP,,,,,,,
5314,,2020-06-02,,,,,Tips,17.51,GDP,17.51,GDP,,,,,,,
5315,,2020-06-02,,,,,Sales,30.49,GDP,30.49,GDP,,,,,,,
5316,,2020-06-02,,,,,Sales,17.98,GDP,17.98,GDP,,,,,,,
5317,,2020-06-02,,,,,Sales,22.82,GDP,22.82,GDP,,,,,,,
5318,,2020-06-02,,,,,Sales,7.43,GDP,7.43,GDP,,,,,,,
5319,,2020-06-02,,,,,Sales,37.97,GDP,37.97,GDP,,,,,,,
5320,,2020-06-02,,,,,Tips,14.99,GDP,14.99,GDP,,,,,,,
5321,,2020-06-02,,,,,Sales,25.45,GDP,25.45,GDP,,,,,,,
5322,,2020-06-02,,,,,Sales,10.49,GDP,10.49,GDP,,,,,,,
5323,,2020-06-02,,,,,Sales,30,GDP,30,GDP,,,,,,,
5324,,2020-06-02,,,,,Sales,37.76,GDP,37.76,GDP,,,,,,,
5325,,2020-06-02,,,,,Sales,14.84,GDP,14.84,GDP,,,,,,,
5326,,2020-06-02,,,,,Sales,18.62,GDP,18.62,GDP,,,,,,,
5327,,2020-06-02,,,,,Tips,6.66,GDP,6.66,GDP,,,,,,,
5328,,2020-06-02,,,,,Tips,22.67,GDP,22.67,GDP,,,,,,,
5329,,2020-06-02,,,,,Sales,17.75,GDP,17.75,GDP,,,,,,,
5330,,2020-06-02,,,,,Sales,39.77,GDP,39.77,GDP,,,,,,,
5331,,2020-06-02,,,,,Sales,23.67,GDP,23.67,GDP,,,,,,,
5332,,2020-06-02,,,,,Sales,7.45,GDP,7.45,GDP,,,,,,,
5333,,2020-06-02,,,,,Food and Beverage Cost,-485.89,GDP,-485.89,GDP,,,,,,,
5334,,2020-06-02,,,,,Sales,26.51,GDP,26.51,GDP,,,,,,,
5335,,2020-06-02,,,,,Sales,34.98,GDP,34.98,GDP,,,,,,,
5336,,2020-06-02,,,,,Sales,11.38,GDP,11.38,GDP,,,,,,,
5337,,2020-06-02,,,,,Sales,34.81,GDP,34.81,GDP,,,,,,,
5338,,2020-06-02,,,,,Sales,12.5,GDP,12.5,GDP,,,,,,,
5339,,2020-06-02,,,,,Sales,25.19,GDP,25.19,GDP,,,,,,,
5340,,2020-06-03,,,,,Sales,26.93,GDP,26.93,GDP,,,,,,,
5341,,2020-06-03,,,,,Sales,41.12,GDP,41.12,GDP,,,,,,,
5342,,2020-06-03,,,,,Sales,28.66,GDP,28.66,GDP,,,,,,,
5343,,2020-06-03,,,,,Sales,18.89,GDP,18.89,GDP,,,,,,,
5344,,2020-06-03,,,,,Sales,35.83,GDP,35.83,GDP,,,,,,,
5345,,2020-06-03,,,,,Sales,26.33,GDP,26.33,GDP,,,,,,,
5346,,2020-06-03,,,,,Sales,37.4,GDP,37.4,GDP,,,,,,,
5347,,2020-06-03,,,,,Sales,18.97,GDP,18.97,GDP,,,,,,,
5348,,2020-06-03,,,,,Sales,32.77,GDP,32.77,GDP,,,,,,,
5349,,2020-06-03,,,,,Sales,7.13,GDP,7.13,GDP,,,,,,,
5350,,2020-06-03,,,,,Sales,40.62,GDP,40.62,GDP,,,,,,,
5351,,2020-06-03,,,,,Sales,29.38,GDP,29.38,GDP,,,,,,,
5352,,2020-06-03,,,,,Tips,24.6,GDP,24.6,GDP,,,,,,,
5353,,2020-06-03,,,,,Rent and Utilities,-381.57,GDP,-381.57,GDP,,,,,,,
5354,,2020-06-03,,,,,Sales,43.03,GDP,43.03,GDP,,,,,,,
5355,,2020-06-03,,,,,Sales,10.24,GDP,10.24,GDP,,,,,,,
5356,,2020-06-03,,,,,Sales,40.12,GDP,40.12,GDP,,,,,,,
5357,,2020-06-03,,,,,Sales,9.82,GDP,9.82,GDP,,,,,,,
5358,,2020-06-03,,,,,Sales,10.4,GDP,10.4,GDP,,,,,,,
5359,,2020-06-03,,,,,Sales,35.14,GDP,35.14,GDP,,,,,,,
5360,,2020-06-03,,,,,Sales,13.03,GDP,13.03,GDP,,,,,,,
5361,,2020-06-03,,,,,Sales,18.1,GDP,18.1,GDP,,,,,,,
5362,,2020-06-03,,,,,Sales,41.83,GDP,41.83,GDP,,,,,,,
5363,,2020-06-03,,,,,Sales,33.28,GDP,33.28,GDP,,,,,,,
5364,,2020-06-03,,,,,Sales,31.97,GDP,31.97,GDP,,,,,,,
5365,,2020-06-03,,,,,Sales,14.73,GDP,14.73,GDP,,,,,,,
5366,,2020-06-03,,,,,Sales,36.12,GDP,36.12,GDP,,,,,,,
5367,,2020-06-03,,,,,Sales,36.29,GDP,36.29,GDP,,,,,,,
5368,,2020-06-03,,,,,Sales,20.57,GDP,20.57,GDP,,,,,,,
5369,,2020-06-03,,,,,Sales,33.21,GDP,33.21,GDP,,,,,,,
5370,,2020-06-03,,,,,Sales,38.21,GDP,38.21,GDP,,,,,,,
5371,,2020-06-03,,,,,Sales,38.99,GDP,38.99,GDP,,,,,,,
5372,,2020-06-03,,,,,Tips,13.72,GDP,13.72,GDP,,,,,,,
5373,,2020-06-03,,,,,Rent and Utilities,-434.47,GDP,-434.47,GDP,,,,,,,
5374,,2020-06-03,,,,,Sales,21.33,GDP,21.33,GDP,,,,,,,
5375,,2020-06-03,,,,,Sales,14.01,GDP,14.01,GDP,,,,,,,
5376,,2020-06-03,,,,,Sales,27.16,GDP,27.16,GDP,,,,,,,
5377,,2020-06-03,,,,,Sales,32.54,GDP,32.54,GDP,,,,,,,
5378,,2020-06-03,,,,,Sales,34.36,GDP,34.36,GDP,,,,,,,
5379,,2020-06-03,,,,,Tips,26.72,GDP,26.72,GDP,,,,,,,
5380,,2020-06-03,,,,,Sales,21.07,GDP,21.07,GDP,,,,,,,
5381,,2020-06-03,,,,,Sales,42.05,GDP,42.05,GDP,,,,,,,
5382,,2020-06-03,,,,,Tips,34.69,GDP,34.69,GDP,,,,,,,
5383,,2020-06-03,,,,,Tips,15.49,GDP,15.49,GDP,,,,,,,
5384,,2020-06-03,,,,,Sales,35.45,GDP,35.45,GDP,,,,,,,
5385,,2020-06-04,,,,,Sales,29.04,GDP,29.04,GDP,,,,,,,
5386,,2020-06-04,,,,,Sales,12.63,GDP,12.63,GDP,,,,,,,
5387,,2020-06-04,,,,,Sales,28.98,GDP,28.98,GDP,,,,,,,
5388,,2020-06-04,,,,,Sales,32.5,GDP,32.5,GDP,,,,,,,
5389,,2020-06-04,,,,,Sales,22.99,GDP,22.99,GDP,,,,,,,
5390,,2020-06-04,,,,,Sales,16.55,GDP,16.55,GDP,,,,,,,
5391,,2020-06-04,,,,,Sales,12.93,GDP,12.93,GDP,,,,,,,
5392,,2020-06-04,,,,,Sales,39.43,GDP,39.43,GDP,,,,,,,
5393,,2020-06-04,,,,,Food and Beverage Cost,-280.8,GDP,-280.8,GDP,,,,,,,
5394,,2020-06-04,,,,,Sales,10.95,GDP,10.95,GDP,,,,,,,
5395,,2020-06-04,,,,,Sales,43.03,GDP,43.03,GDP,,,,,,,
5396,,2020-06-04,,,,,Sales,36.02,GDP,36.02,GDP,,,,,,,
5397,,2020-06-04,,,,,Sales,35.71,GDP,35.71,GDP,,,,,,,
5398,,2020-06-04,,,,,Tips,8.13,GDP,8.13,GDP,,,,,,,
5399,,2020-06-04,,,,,Sales,16.85,GDP,16.85,GDP,,,,,,,
5400,,2020-06-04,,,,,Sales,17.07,GDP,17.07,GDP,,,,,,,
5401,,2020-06-04,,,,,Sales,6.9,GDP,6.9,GDP,,,,,,,
5402,,2020-06-04,,,,,Sales,6.6,GDP,6.6,GDP,,,,,,,
5403,,2020-06-04,,,,,Sales,24.15,GDP,24.15,GDP,,,,,,,
5404,,2020-06-04,,,,,Sales,14.27,GDP,14.27,GDP,,,,,,,
5405,,2020-06-04,,,,,Sales,40.03,GDP,40.03,GDP,,,,,,,
5406,,2020-06-04,,,,,Sales,34.25,GDP,34.25,GDP,,,,,,,
5407,,2020-06-04,,,,,Sales,41.05,GDP,41.05,GDP,,,,,,,
5408,,2020-06-04,,,,,Sales,22.13,GDP,22.13,GDP,,,,,,,
5409,,2020-06-04,,,,,Sales,34.84,GDP,34.84,GDP,,,,,,,
5410,,2020-06-04,,,,,Tips,17.82,GDP,17.82,GDP,,,,,,,
5411,,2020-06-04,,,,,Sales,10.53,GDP,10.53,GDP,,,,,,,
5412,,2020-06-04,,,,,Sales,27.15,GDP,27.15,GDP,,,,,,,
5413,,2020-06-04,,,,,Food and Beverage Cost,-478.76,GDP,-478.76,GDP,,,,,,,
5414,,2020-06-04,,,,,Sales,22.46,GDP,22.46,GDP,,,,,,,
5415,,2020-06-04,,,,,Sales,17.2,GDP,17.2,GDP,,,,,,,
5416,,2020-06-04,,,,,Sales,39.22,GDP,39.22,GDP,,,,,,,
5417,,2020-06-04,,,,,Sales,9.76,GDP,9.76,GDP,,,,,,,
5418,,2020-06-04,,,,,Sales,29.4,GDP,29.4,GDP,,,,,,,
5419,,2020-06-04,,,,,Sales,26.56,GDP,26.56,GDP,,,,,,,
5420,,2020-06-04,,,,,Sales,30.47,GDP,30.47,GDP,,,,,,,
5421,,2020-06-04,,,,,Sales,27.83,GDP,27.83,GDP,,,,,,,
5422,,2020-06-04,,,,,Sales,38.52,GDP,38.52,GDP,,,,,,,
5423,,2020-06-04,,,,,Tips,15.53,GDP,15.53,GDP,,,,,,,
5424,,2020-06-05,,,,,Sales,16.84,GDP,16.84,GDP,,,,,,,
5425,,2020-06-05,,,,,Sales,29.6,GDP,29.6,GDP,,,,,,,
5426,,2020-06-05,,,,,Sales,7.48,GDP,7.48,GDP,,,,,,,
5427,,2020-06-05,,,,,Tips,31.86,GDP,31.86,GDP,,,,,,,
5428,,2020-06-05,,,,,Sales,17.44,GDP,17.44,GDP,,,,,,,
5429,,2020-06-05,,,,,Sales,12.85,GDP,12.85,GDP,,,,,,,
5430,,2020-06-05,,,,,Sales,34.84,GDP,34.84,GDP,,,,,,,
5431,,2020-06-05,,,,,Sales,22.08,GDP,22.08,GDP,,,,,,,
5432,,2020-06-05,,,,,Sales,33.39,GDP,33.39,GDP,,,,,,,
5433,,2020-06-05,,,,,Labor & Benefits Cost,-417.26,GDP,-417.26,GDP,,,,,,,
5434,,2020-06-05,,,,,Sales,7.1,GDP,7.1,GDP,,,,,,,
5435,,2020-06-05,,,,,Sales,22.85,GDP,22.85,GDP,,,,,,,
5436,,2020-06-05,,,,,Sales,28.66,GDP,28.66,GDP,,,,,,,
5437,,2020-06-05,,,,,Sales,18.88,GDP,18.88,GDP,,,,,,,
5438,,2020-06-05,,,,,Sales,29.07,GDP,29.07,GDP,,,,,,,
5439,,2020-06-05,,,,,Sales,15.78,GDP,15.78,GDP,,,,,,,
5440,,2020-06-05,,,,,Sales,7.97,GDP,7.97,GDP,,,,,,,
5441,,2020-06-05,,,,,Sales,19.58,GDP,19.58,GDP,,,,,,,
