,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
2386,,2020-06-13,,,,,Hair Services,22.42,GDP,22.42,GDP,,,,,,,
2387,,2020-06-13,,,,,Hair Services,24.32,GDP,24.32,GDP,,,,,,,
2388,,2020-06-13,,,,,Hair Services,16.94,GDP,16.94,GDP,,,,,,,
2389,,2020-06-13,,,,,Hair Services,12.32,GDP,12.32,GDP,,,,,,,
2390,,2020-06-13,,,,,Rent and Utilities,-232.52,GDP,-232.52,GDP,,,,,,,
2391,,2020-06-13,,,,,Tips,29.57,GDP,29.57,GDP,,,,,,,
2392,,2020-06-13,,,,,Store,20.53,GDP,20.53,GDP,,,,,,,
2393,,2020-06-13,,,,,Store,10.75,GDP,10.75,GDP,,,,,,,
2394,,2020-06-13,,,,,Store,24.56,GDP,24.56,GDP,,,,,,,
2395,,2020-06-13,,,,,Store,20.43,GDP,20.43,GDP,,,,,,,
2396,,2020-06-13,,,,,Hair Services,12.59,GDP,12.59,GDP,,,,,,,
2397,,2020-06-13,,,,,Hair Services,16.12,GDP,16.12,GDP,,,,,,,
2398,,2020-06-13,,,,,Hair Services,17.89,GDP,17.89,GDP,,,,,,,
2399,,2020-06-13,,,,,Hair Services,16.62,GDP,16.62,GDP,,,,,,,
2400,,2020-06-14,,,,,Hair Services,16.91,GDP,16.91,GDP,,,,,,,
2401,,2020-06-14,,,,,Hair Services,13.55,GDP,13.55,GDP,,,,,,,
2402,,2020-06-14,,,,,Tips,25.98,GDP,25.98,GDP,,,,,,,
2403,,2020-06-14,,,,,Hair Services,17.39,GDP,17.39,GDP,,,,,,,
2404,,2020-06-14,,,,,Hair Services,11.85,GDP,11.85,GDP,,,,,,,
2405,,2020-06-14,,,,,Marketing,-211.17,GDP,-211.17,GDP,,,,,,,
2406,,2020-06-14,,,,,Store,15.16,GDP,15.16,GDP,,,,,,,
2407,,2020-06-14,,,,,Hair Services,22.55,GDP,22.55,GDP,,,,,,,
2408,,2020-06-14,,,,,Hair Services,19.87,GDP,19.87,GDP,,,,,,,
2409,,2020-06-14,,,,,Hair Services,19.91,GDP,19.91,GDP,,,,,,,
2410,,2020-06-14,,,,,Hair Services,19.21,GDP,19.21,GDP,,,,,,,
2411,,2020-06-14,,,,,Store,22.19,GDP,22.19,GDP,,,,,,,
2412,,2020-06-15,,,,,Store,27.81,GDP,27.81,GDP,,,,,,,
2413,,2020-06-15,,,,,Hair Services,26.72,GDP,26.72,GDP,,,,,,,
2414,,2020-06-15,,,,,Hair Services,16.59,GDP,16.59,GDP,,,,,,,
2415,,2020-06-15,,,,,Store,27.24,GDP,27.24,GDP,,,,,,,
2416,,2020-06-15,,,,,Hair Services,25.51,GDP,25.51,GDP,,,,,,,
2417,,2020-06-15,,,,,Store,12.65,GDP,12.65,GDP,,,,,,,
2418,,2020-06-15,,,,,Hair Services,16.42,GDP,16.42,GDP,,,,,,,
2419,,2020-06-15,,,,,Hair Services,24.11,GDP,24.11,GDP,,,,,,,
2420,,2020-06-15,,,,,Rent and Utilities,-228.84,GDP,-228.84,GDP,,,,,,,
2421,,2020-06-15,,,,,Hair Services,20.17,GDP,20.17,GDP,,,,,,,
2422,,2020-06-16,,,,,Store,20.58,GDP,20.58,GDP,,,,,,,
2423,,2020-06-16,,,,,Hair Services,21.7,GDP,21.7,GDP,,,,,,,
2424,,2020-06-16,,,,,Tips,15.07,GDP,15.07,GDP,,,,,,,
2425,,2020-06-16,,,,,Tips,18.03,GDP,18.03,GDP,,,,,,,
2426,,2020-06-16,,,,,Hair Services,11.64,GDP,11.64,GDP,,,,,,,
2427,,2020-06-16,,,,,Hair Services,16.43,GDP,16.43,GDP,,,,,,,
2428,,2020-06-16,,,,,Store,21.44,GDP,21.44,GDP,,,,,,,
2429,,2020-06-16,,,,,Hair Services,22.77,GDP,22.77,GDP,,,,,,,
2430,,2020-06-16,,,,,Hair Services,21.16,GDP,21.16,GDP,,,,,,,
2431,,2020-06-16,,,,,Hair Services,20.09,GDP,20.09,GDP,,,,,,,
2432,,2020-06-16,,,,,Hair Services,17.63,GDP,17.63,GDP,,,,,,,
2433,,2020-06-17,,,,,Hair Services,20.15,GDP,20.15,GDP,,,,,,,
2434,,2020-06-17,,,,,Hair Services,22.99,GDP,22.99,GDP,,,,,,,
2435,,2020-06-17,,,,,Labor & Benefits Cost,-222.84,GDP,-222.84,GDP,,,,,,,
2436,,2020-06-17,,,,,Hair Services,10.24,GDP,10.24,GDP,,,,,,,
2437,,2020-06-17,,,,,Hair Services,17.32,GDP,17.32,GDP,,,,,,,
2438,,2020-06-17,,,,,Hair Services,28.37,GDP,28.37,GDP,,,,,,,
2439,,2020-06-17,,,,,Hair Services,17.23,GDP,17.23,GDP,,,,,,,
2440,,2020-06-17,,,,,Hair Services,20.77,GDP,20.77,GDP,,,,,,,
2441,,2020-06-17,,,,,Hair Services,28.27,GDP,28.27,GDP,,,,,,,
2442,,2020-06-17,,,,,Hair Services,28.13,GDP,28.13,GDP,,,,,,,
2443,,2020-06-18,,,,,Hair Services,16.6,GDP,16.6,GDP,,,,,,,
2444,,2020-06-18,,,,,Hair Services,26.88,GDP,26.88,GDP,,,,,,,
2445,,2020-06-18,,,,,Store,19.79,GDP,19.79,GDP,,,,,,,
2446,,2020-06-18,,,,,Hair Services,23.72,GDP,23.72,GDP,,,,,,,
2447,,2020-06-18,,,,,Hair Services,19.06,GDP,19.06,GDP,,,,,,,
2448,,2020-06-18,,,,,Hair Services,11.07,GDP,11.07,GDP,,,,,,,
2449,,2020-06-18,,,,,Hair Services,14.35,GDP,14.35,GDP,,,,,,,
2450,,2020-06-18,,,,,Labor & Benefits Cost,-208.91,GDP,-208.91,GDP,,,,,,,
2451,,2020-06-18,,,,,Hair Services,26.63,GDP,26.63,GDP,,,,,,,
2452,,2020-06-18,,,,,Store,17.15,GDP,17.15,GDP,,,,,,,
2453,,2020-06-18,,,,,Store,21.26,GDP,21.26,GDP,,,,,,,
2454,,2020-06-18,,,,,Hair Services,20.04,GDP,20.04,GDP,,,,,,,
2455,,2020-06-18,,,,,Hair Services,14.14,GDP,14.14,GDP,,,,,,,
2456,,2020-06-18,,,,,Hair Services,12.13,GDP,12.13,GDP,,,,,,,
2457,,2020-06-18,,,,,Tips,21.96,GDP,21.96,GDP,,,,,,,
2458,,2020-06-18,,,,,Hair Services,29.69,GDP,29.69,GDP,,,,,,,
2459,,2020-06-18,,,,,Hair Services,16.25,GDP,16.25,GDP,,,,,,,
2460,,2020-06-18,,,,,Hair Services,15.69,GDP,15.69,GDP,,,,,,,
2461,,2020-06-18,,,,,Hair Services,11.21,GDP,11.21,GDP,,,,,,,
2462,,2020-06-19,,,,,Hair Services,14.36,GDP,14.36,GDP,,,,,,,
2463,,2020-06-19,,,,,Hair Services,11.92,GDP,11.92,GDP,,,,,,,
2464,,2020-06-19,,,,,Hair Services,23.55,GDP,23.55,GDP,,,,,,,
2465,,2020-06-19,,,,,Inventory,-202.97,GDP,-202.97,GDP,,,,,,,
2466,,2020-06-19,,,,,Hair Services,18.38,GDP,18.38,GDP,,,,,,,
2467,,2020-06-19,,,,,Hair Services,21.76,GDP,21.76,GDP,,,,,,,
2468,,2020-06-19,,,,,Hair Services,14.66,GDP,14.66,GDP,,,,,,,
2469,,2020-06-19,,,,,Tips,13.73,GDP,13.73,GDP,,,,,,,
2470,,2020-06-19,,,,,Store,25.41,GDP,25.41,GDP,,,,,,,
2471,,2020-06-19,,,,,Hair Services,15.25,GDP,15.25,GDP,,,,,,,
2472,,2020-06-19,,,,,Hair Services,12.41,GDP,12.41,GDP,,,,,,,
2473,,2020-06-19,,,,,Hair Services,12.42,GDP,12.42,GDP,,,,,,,
2474,,2020-06-19,,,,,Hair Services,28.21,GDP,28.21,GDP,,,,,,,
2475,,2020-06-19,,,,,Store,13.27,GDP,13.27,GDP,,,,,,,
2476,,2020-06-19,,,,,Hair Services,21.0,GDP,21.0,GDP,,,,,,,
2477,,2020-06-19,,,,,Store,10.55,GDP,10.55,GDP,,,,,,,
2478,,2020-06-20,,,,,Hair Services,27.29,GDP,27.29,GDP,,,,,,,
2479,,2020-06-20,,,,,Hair Services,19.01,GDP,19.01,GDP,,,,,,,
2480,,2020-06-20,,,,,Inventory,-224.71,GDP,-224.71,GDP,,,,,,,
2481,,2020-06-20,,,,,Hair Services,25.45,GDP,25.45,GDP,,,,,,,
2482,,2020-06-20,,,,,Hair Services,14.88,GDP,14.88,GDP,,,,,,,
2483,,2020-06-20,,,,,Hair Services,10.94,GDP,10.94,GDP,,,,,,,
2484,,2020-06-20,,,,,Hair Services,14.88,GDP,14.88,GDP,,,,,,,
2485,,2020-06-20,,,,,Hair Services,23.35,GDP,23.35,GDP,,,,,,,
2486,,2020-06-20,,,,,Hair Services,10.32,GDP,10.32,GDP,,,,,,,
2487,,2020-06-20,,,,,Hair Services,10.2,GDP,10.2,GDP,,,,,,,
2488,,2020-06-21,,,,,Hair Services,17.66,GDP,17.66,GDP,,,,,,,
2489,,2020-06-21,,,,,Hair Services,27.94,GDP,27.94,GDP,,,,,,,
2490,,2020-06-21,,,,,Hair Services,14.55,GDP,14.55,GDP,,,,,,,
2491,,2020-06-21,,,,,Hair Services,15.36,GDP,15.36,GDP,,,,,,,
2492,,2020-06-21,,,,,Hair Services,27.83,GDP,27.83,GDP,,,,,,,
2493,,2020-06-21,,,,,Hair Services,21.29,GDP,21.29,GDP,,,,,,,
2494,,2020-06-21,,,,,Hair Services,14.24,GDP,14.24,GDP,,,,,,,
2495,,2020-06-21,,,,,Labor & Benefits Cost,-205.92,GDP,-205.92,GDP,,,,,,,
2496,,2020-06-21,,,,,Store,17.68,GDP,17.68,GDP,,,,,,,
2497,,2020-06-21,,,,,Tips,17.36,GDP,17.36,GDP,,,,,,,
2498,,2020-06-22,,,,,Hair Services,26.26,GDP,26.26,GDP,,,,,,,
2499,,2020-06-22,,,,,Hair Services,10.46,GDP,10.46,GDP,,,,,,,
2500,,2020-06-22,,,,,Hair Services,20.34,GDP,20.34,GDP,,,,,,,
2501,,2020-06-22,,,,,Hair Services,25.93,GDP,25.93,GDP,,,,,,,
2502,,2020-06-22,,,,,Hair Services,26.96,GDP,26.96,GDP,,,,,,,
2503,,2020-06-22,,,,,Store,11.03,GDP,11.03,GDP,,,,,,,
2504,,2020-06-22,,,,,Hair Services,23.6,GDP,23.6,GDP,,,,,,,
2505,,2020-06-22,,,,,Tips,26.81,GDP,26.81,GDP,,,,,,,
2506,,2020-06-22,,,,,Tips,27.96,GDP,27.96,GDP,,,,,,,
2507,,2020-06-22,,,,,Hair Services,19.48,GDP,19.48,GDP,,,,,,,
2508,,2020-06-22,,,,,Store,19.9,GDP,19.9,GDP,,,,,,,
2509,,2020-06-22,,,,,Hair Services,10.41,GDP,10.41,GDP,,,,,,,
2510,,2020-06-22,,,,,Labor & Benefits Cost,-219.06,GDP,-219.06,GDP,,,,,,,
2511,,2020-06-22,,,,,Hair Services,25.97,GDP,25.97,GDP,,,,,,,
2512,,2020-06-22,,,,,Store,11.74,GDP,11.74,GDP,,,,,,,
2513,,2020-06-22,,,,,Hair Services,25.6,GDP,25.6,GDP,,,,,,,
2514,,2020-06-22,,,,,Hair Services,16.78,GDP,16.78,GDP,,,,,,,
2515,,2020-06-22,,,,,Hair Services,29.49,GDP,29.49,GDP,,,,,,,
2516,,2020-06-23,,,,,Hair Services,19.54,GDP,19.54,GDP,,,,,,,
2517,,2020-06-23,,,,,Store,12.01,GDP,12.01,GDP,,,,,,,
2518,,2020-06-23,,,,,Hair Services,14.34,GDP,14.34,GDP,,,,,,,
2519,,2020-06-23,,,,,Tips,13.84,GDP,13.84,GDP,,,,,,,
2520,,2020-06-23,,,,,Store,15.72,GDP,15.72,GDP,,,,,,,
2521,,2020-06-23,,,,,Hair Services,16.05,GDP,16.05,GDP,,,,,,,
2522,,2020-06-23,,,,,Hair Services,22.76,GDP,22.76,GDP,,,,,,,
2523,,2020-06-23,,,,,Hair Services,13.97,GDP,13.97,GDP,,,,,,,
2524,,2020-06-23,,,,,Hair Services,28.7,GDP,28.7,GDP,,,,,,,
2525,,2020-06-23,,,,,Rent and Utilities,-205.87,GDP,-205.87,GDP,,,,,,,
2526,,2020-06-23,,,,,Hair Services,25.17,GDP,25.17,GDP,,,,,,,
2527,,2020-06-23,,,,,Hair Services,22.64,GDP,22.64,GDP,,,,,,,
2528,,2020-06-23,,,,,Hair Services,12.62,GDP,12.62,GDP,,,,,,,
2529,,2020-06-23,,,,,Store,16.35,GDP,16.35,GDP,,,,,,,
2530,,2020-06-23,,,,,Store,15.77,GDP,15.77,GDP,,,,,,,
2531,,2020-06-23,,,,,Hair Services,27.77,GDP,27.77,GDP,,,,,,,
2532,,2020-06-23,,,,,Hair Services,15.78,GDP,15.78,GDP,,,,,,,
2533,,2020-06-23,,,,,Hair Services,19.47,GDP,19.47,GDP,,,,,,,
2534,,2020-06-23,,,,,Hair Services,21.83,GDP,21.83,GDP,,,,,,,
2535,,2020-06-24,,,,,Hair Services,18.92,GDP,18.92,GDP,,,,,,,
2536,,2020-06-24,,,,,Hair Services,29.1,GDP,29.1,GDP,,,,,,,
2537,,2020-06-24,,,,,Hair Services,15.16,GDP,15.16,GDP,,,,,,,
2538,,2020-06-24,,,,,Hair Services,25.21,GDP,25.21,GDP,,,,,,,
2539,,2020-06-24,,,,,Hair Services,21.7,GDP,21.7,GDP,,,,,,,
2540,,2020-06-24,,,,,Inventory,-226.67,GDP,-226.67,GDP,,,,,,,
2541,,2020-06-24,,,,,Hair Services,21.38,GDP,21.38,GDP,,,,,,,
2542,,2020-06-24,,,,,Hair Services,16.69,GDP,16.69,GDP,,,,,,,
2543,,2020-06-24,,,,,Hair Services,18.45,GDP,18.45,GDP,,,,,,,
2544,,2020-06-24,,,,,Hair Services,18.31,GDP,18.31,GDP,,,,,,,
2545,,2020-06-24,,,,,Store,15.2,GDP,15.2,GDP,,,,,,,
2546,,2020-06-24,,,,,Hair Services,24.72,GDP,24.72,GDP,,,,,,,
2547,,2020-06-24,,,,,Hair Services,17.74,GDP,17.74,GDP,,,,,,,
2548,,2020-06-24,,,,,Hair Services,27.54,GDP,27.54,GDP,,,,,,,
2549,,2020-06-24,,,,,Hair Services,27.84,GDP,27.84,GDP,,,,,,,
2550,,2020-06-24,,,,,Hair Services,26.51,GDP,26.51,GDP,,,,,,,
2551,,2020-06-25,,,,,Hair Services,14.96,GDP,14.96,GDP,,,,,,,
2552,,2020-06-25,,,,,Hair Services,10.65,GDP,10.65,GDP,,,,,,,
2553,,2020-06-25,,,,,Hair Services,15.05,GDP,15.05,GDP,,,,,,,
2554,,2020-06-25,,,,,Hair Services,29.58,GDP,29.58,GDP,,,,,,,
2555,,2020-06-25,,,,,Labor & Benefits Cost,-229.54,GDP,-229.54,GDP,,,,,,,
2556,,2020-06-25,,,,,Hair Services,22.08,GDP,22.08,GDP,,,,,,,
2557,,2020-06-25,,,,,Hair Services,19.38,GDP,19.38,GDP,,,,,,,
2558,,2020-06-25,,,,,Hair Services,23.79,GDP,23.79,GDP,,,,,,,
2559,,2020-06-25,,,,,Hair Services,18.79,GDP,18.79,GDP,,,,,,,
2560,,2020-06-25,,,,,Hair Services,22.92,GDP,22.92,GDP,,,,,,,
2561,,2020-06-25,,,,,Tips,19.94,GDP,19.94,GDP,,,,,,,
2562,,2020-06-25,,,,,Store,11.65,GDP,11.65,GDP,,,,,,,
2563,,2020-06-25,,,,,Store,24.61,GDP,24.61,GDP,,,,,,,
2564,,2020-06-25,,,,,Hair Services,20.68,GDP,20.68,GDP,,,,,,,
2565,,2020-06-25,,,,,Hair Services,23.77,GDP,23.77,GDP,,,,,,,
2566,,2020-06-25,,,,,Store,25.74,GDP,25.74,GDP,,,,,,,
2567,,2020-06-25,,,,,Hair Services,14.38,GDP,14.38,GDP,,,,,,,
2568,,2020-06-26,,,,,Tips,12.38,GDP,12.38,GDP,,,,,,,
2569,,2020-06-26,,,,,Store,18.28,GDP,18.28,GDP,,,,,,,
2570,,2020-06-26,,,,,Labor & Benefits Cost,-229.9,GDP,-229.9,GDP,,,,,,,
2571,,2020-06-26,,,,,Hair Services,15.17,GDP,15.17,GDP,,,,,,,
2572,,2020-06-26,,,,,Hair Services,13.16,GDP,13.16,GDP,,,,,,,
2573,,2020-06-26,,,,,Hair Services,16.49,GDP,16.49,GDP,,,,,,,
2574,,2020-06-26,,,,,Store,25.9,GDP,25.9,GDP,,,,,,,
2575,,2020-06-26,,,,,Hair Services,22.02,GDP,22.02,GDP,,,,,,,
2576,,2020-06-26,,,,,Hair Services,19.54,GDP,19.54,GDP,,,,,,,
2577,,2020-06-26,,,,,Store,24.83,GDP,24.83,GDP,,,,,,,
2578,,2020-06-26,,,,,Hair Services,9.91,GDP,9.91,GDP,,,,,,,
2579,,2020-06-26,,,,,Hair Services,21.26,GDP,21.26,GDP,,,,,,,
2580,,2020-06-26,,,,,Hair Services,17.98,GDP,17.98,GDP,,,,,,,
2581,,2020-06-26,,,,,Hair Services,16.29,GDP,16.29,GDP,,,,,,,
2582,,2020-06-27,,,,,Hair Services,27.14,GDP,27.14,GDP,,,,,,,
2583,,2020-06-27,,,,,Hair Services,19.3,GDP,19.3,GDP,,,,,,,
2584,,2020-06-27,,,,,Store,26.96,GDP,26.96,GDP,,,,,,,
2585,,2020-06-27,,,,,Rent and Utilities,-200.39,GDP,-200.39,GDP,,,,,,,
2586,,2020-06-27,,,,,Hair Services,11.45,GDP,11.45,GDP,,,,,,,
2587,,2020-06-27,,,,,Hair Services,28.59,GDP,28.59,GDP,,,,,,,
2588,,2020-06-27,,,,,Hair Services,26.83,GDP,26.83,GDP,,,,,,,
2589,,2020-06-27,,,,,Hair Services,10.14,GDP,10.14,GDP,,,,,,,
2590,,2020-06-27,,,,,Store,10.75,GDP,10.75,GDP,,,,,,,
2591,,2020-06-27,,,,,Hair Services,10.1,GDP,10.1,GDP,,,,,,,
2592,,2020-06-27,,,,,Hair Services,14.32,GDP,14.32,GDP,,,,,,,
2593,,2020-06-27,,,,,Hair Services,23.51,GDP,23.51,GDP,,,,,,,
2594,,2020-06-27,,,,,Tips,22.19,GDP,22.19,GDP,,,,,,,
2595,,2020-06-27,,,,,Tips,11.94,GDP,11.94,GDP,,,,,,,
2596,,2020-06-27,,,,,Hair Services,10.66,GDP,10.66,GDP,,,,,,,
2597,,2020-06-27,,,,,Hair Services,21.01,GDP,21.01,GDP,,,,,,,
2598,,2020-06-28,,,,,Hair Services,27.07,GDP,27.07,GDP,,,,,,,
2599,,2020-06-28,,,,,Hair Services,21.01,GDP,21.01,GDP,,,,,,,
2600,,2020-06-28,,,,,Rent and Utilities,-190.05,GDP,-190.05,GDP,,,,,,,
2601,,2020-06-28,,,,,Hair Services,16.06,GDP,16.06,GDP,,,,,,,
2602,,2020-06-28,,,,,Hair Services,29.54,GDP,29.54,GDP,,,,,,,
2603,,2020-06-28,,,,,Hair Services,28.64,GDP,28.64,GDP,,,,,,,
2604,,2020-06-28,,,,,Hair Services,9.99,GDP,9.99,GDP,,,,,,,
2605,,2020-06-28,,,,,Hair Services,29.34,GDP,29.34,GDP,,,,,,,
2606,,2020-06-28,,,,,Hair Services,28.96,GDP,28.96,GDP,,,,,,,
2607,,2020-06-28,,,,,Hair Services,10.51,GDP,10.51,GDP,,,,,,,
2608,,2020-06-29,,,,,Hair Services,12.57,GDP,12.57,GDP,,,,,,,
2609,,2020-06-29,,,,,Hair Services,19.82,GDP,19.82,GDP,,,,,,,
2610,,2020-06-29,,,,,Tips,24.03,GDP,24.03,GDP,,,,,,,
2611,,2020-06-29,,,,,Hair Services,14.83,GDP,14.83,GDP,,,,,,,
2612,,2020-06-29,,,,,Hair Services,26.77,GDP,26.77,GDP,,,,,,,
2613,,2020-06-29,,,,,Hair Services,21.32,GDP,21.32,GDP,,,,,,,
2614,,2020-06-29,,,,,Hair Services,18.02,GDP,18.02,GDP,,,,,,,
2615,,2020-06-29,,,,,Inventory,-208.38,GDP,-208.38,GDP,,,,,,,
2616,,2020-06-29,,,,,Hair Services,20.14,GDP,20.14,GDP,,,,,,,
2617,,2020-06-29,,,,,Hair Services,21.39,GDP,21.39,GDP,,,,,,,
2618,,2020-06-29,,,,,Hair Services,11.72,GDP,11.72,GDP,,,,,,,
2619,,2020-06-29,,,,,Hair Services,12.41,GDP,12.41,GDP,,,,,,,
2620,,2020-06-29,,,,,Hair Services,20.58,GDP,20.58,GDP,,,,,,,
2621,,2020-06-29,,,,,Hair Services,25.17,GDP,25.17,GDP,,,,,,,
2622,,2020-06-29,,,,,Hair Services,10.29,GDP,10.29,GDP,,,,,,,
2623,,2020-06-29,,,,,Hair Services,26.75,GDP,26.75,GDP,,,,,,,
2624,,2020-06-29,,,,,Hair Services,19.49,GDP,19.49,GDP,,,,,,,
2625,,2020-06-29,,,,,Tips,24.28,GDP,24.28,GDP,,,,,,,
2626,,2020-06-29,,,,,Hair Services,16.04,GDP,16.04,GDP,,,,,,,
2627,,2020-06-30,,,,,Hair Services,25.48,GDP,25.48,GDP,,,,,,,
2628,,2020-06-30,,,,,Hair Services,20.79,GDP,20.79,GDP,,,,,,,
2629,,2020-06-30,,,,,Hair Services,12.39,GDP,12.39,GDP,,,,,,,
2630,,2020-06-30,,,,,Rent and Utilities,-197.13,GDP,-197.13,GDP,,,,,,,
2631,,2020-06-30,,,,,Hair Services,28.18,GDP,28.18,GDP,,,,,,,
2632,,2020-06-30,,,,,Hair Services,18.85,GDP,18.85,GDP,,,,,,,
2633,,2020-06-30,,,,,Hair Services,18.52,GDP,18.52,GDP,,,,,,,
2634,,2020-06-30,,,,,Hair Services,10.87,GDP,10.87,GDP,,,,,,,
2635,,2020-06-30,,,,,Tips,19.07,GDP,19.07,GDP,,,,,,,
2636,,2020-06-30,,,,,Hair Services,9.94,GDP,9.94,GDP,,,,,,,
2637,,2020-06-30,,,,,Tips,17.04,GDP,17.04,GDP,,,,,,,
2638,,2020-06-30,,,,,Hair Services,19.6,GDP,19.6,GDP,,,,,,,
2639,,2020-07-01,,,,,Marketing,-240.27,GDP,-240.27,GDP,,,,,,,
2640,,2020-07-01,,,,,Store,11.44,GDP,11.44,GDP,,,,,,,
2641,,2020-07-01,,,,,Hair Services,17.64,GDP,17.64,GDP,,,,,,,
2642,,2020-07-01,,,,,Store,24.52,GDP,24.52,GDP,,,,,,,
2643,,2020-07-01,,,,,Hair Services,26.4,GDP,26.4,GDP,,,,,,,
2644,,2020-07-01,,,,,Store,13.21,GDP,13.21,GDP,,,,,,,
2645,,2020-07-01,,,,,Hair Services,26.63,GDP,26.63,GDP,,,,,,,
2646,,2020-07-01,,,,,Hair Services,27.64,GDP,27.64,GDP,,,,,,,
2647,,2020-07-01,,,,,Hair Services,21.92,GDP,21.92,GDP,,,,,,,
2648,,2020-07-01,,,,,Hair Services,20.02,GDP,20.02,GDP,,,,,,,
2649,,2020-07-02,,,,,Store,25.64,GDP,25.64,GDP,,,,,,,
2650,,2020-07-02,,,,,Hair Services,14.29,GDP,14.29,GDP,,,,,,,
2651,,2020-07-02,,,,,Store,28.14,GDP,28.14,GDP,,,,,,,
2652,,2020-07-02,,,,,Hair Services,13.1,GDP,13.1,GDP,,,,,,,
2653,,2020-07-02,,,,,Hair Services,13.25,GDP,13.25,GDP,,,,,,,
2654,,2020-07-02,,,,,Rent and Utilities,-223.2,GDP,-223.2,GDP,,,,,,,
2655,,2020-07-02,,,,,Hair Services,30.34,GDP,30.34,GDP,,,,,,,
2656,,2020-07-02,,,,,Hair Services,24.19,GDP,24.19,GDP,,,,,,,
2657,,2020-07-02,,,,,Tips,19.01,GDP,19.01,GDP,,,,,,,
2658,,2020-07-02,,,,,Hair Services,14.71,GDP,14.71,GDP,,,,,,,
2659,,2020-07-02,,,,,Hair Services,21.94,GDP,21.94,GDP,,,,,,,
2660,,2020-07-02,,,,,Hair Services,25.91,GDP,25.91,GDP,,,,,,,
2661,,2020-07-02,,,,,Hair Services,13.18,GDP,13.18,GDP,,,,,,,
2662,,2020-07-02,,,,,Hair Services,23.44,GDP,23.44,GDP,,,,,,,
2663,,2020-07-02,,,,,Hair Services,26.0,GDP,26.0,GDP,,,,,,,
2664,,2020-07-02,,,,,Store,10.6,GDP,10.6,GDP,,,,,,,
2665,,2020-07-02,,,,,Hair Services,16.05,GDP,16.05,GDP,,,,,,,
2666,,2020-07-02,,,,,Hair Services,20.65,GDP,20.65,GDP,,,,,,,
2667,,2020-07-03,,,,,Hair Services,18.25,GDP,18.25,GDP,,,,,,,
2668,,2020-07-03,,,,,Hair Services,23.36,GDP,23.36,GDP,,,,,,,
2669,,2020-07-03,,,,,Labor & Benefits Cost,-231.12,GDP,-231.12,GDP,,,,,,,
2670,,2020-07-03,,,,,Store,15.76,GDP,15.76,GDP,,,,,,,
2671,,2020-07-03,,,,,Tips,18.85,GDP,18.85,GDP,,,,,,,
2672,,2020-07-03,,,,,Store,19.03,GDP,19.03,GDP,,,,,,,
2673,,2020-07-03,,,,,Store,28.0,GDP,28.0,GDP,,,,,,,
2674,,2020-07-03,,,,,Hair Services,22.89,GDP,22.89,GDP,,,,,,,
2675,,2020-07-03,,,,,Hair Services,21.79,GDP,21.79,GDP,,,,,,,
2676,,2020-07-03,,,,,Tips,19.42,GDP,19.42,GDP,,,,,,,
2677,,2020-07-03,,,,,Hair Services,29.19,GDP,29.19,GDP,,,,,,,
2678,,2020-07-03,,,,,Hair Services,15.15,GDP,15.15,GDP,,,,,,,
2679,,2020-07-03,,,,,Hair Services,17.36,GDP,17.36,GDP,,,,,,,
2680,,2020-07-03,,,,,Hair Services,17.35,GDP,17.35,GDP,,,,,,,
2681,,2020-07-03,,,,,Hair Services,10.84,GDP,10.84,GDP,,,,,,,
2682,,2020-07-04,,,,,Hair Services,28.07,GDP,28.07,GDP,,,,,,,
2683,,2020-07-04,,,,,Hair Services,13.81,GDP,13.81,GDP,,,,,,,
2684,,2020-07-04,,,,,Labor & Benefits Cost,-241.85,GDP,-241.85,GDP,,,,,,,
2685,,2020-07-04,,,,,Hair Services,13.64,GDP,13.64,GDP,,,,,,,
2686,,2020-07-04,,,,,Hair Services,29.28,GDP,29.28,GDP,,,,,,,
2687,,2020-07-04,,,,,Hair Services,19.65,GDP,19.65,GDP,,,,,,,
2688,,2020-07-04,,,,,Tips,19.17,GDP,19.17,GDP,,,,,,,
2689,,2020-07-04,,,,,Hair Services,19.68,GDP,19.68,GDP,,,,,,,
2690,,2020-07-04,,,,,Hair Services,18.41,GDP,18.41,GDP,,,,,,,
2691,,2020-07-04,,,,,Hair Services,26.11,GDP,26.11,GDP,,,,,,,
2692,,2020-07-04,,,,,Hair Services,13.47,GDP,13.47,GDP,,,,,,,
2693,,2020-07-05,,,,,Store,29.48,GDP,29.48,GDP,,,,,,,
2694,,2020-07-05,,,,,Store,26.49,GDP,26.49,GDP,,,,,,,
2695,,2020-07-05,,,,,Store,12.41,GDP,12.41,GDP,,,,,,,
2696,,2020-07-05,,,,,Hair Services,28.91,GDP,28.91,GDP,,,,,,,
2697,,2020-07-05,,,,,Hair Services,30.18,GDP,30.18,GDP,,,,,,,
2698,,2020-07-05,,,,,Hair Services,13.25,GDP,13.25,GDP,,,,,,,
2699,,2020-07-05,,,,,Inventory,-212.88,GDP,-212.88,GDP,,,,,,,
2700,,2020-07-05,,,,,Hair Services,25.86,GDP,25.86,GDP,,,,,,,
2701,,2020-07-05,,,,,Store,22.22,GDP,22.22,GDP,,,,,,,
2702,,2020-07-05,,,,,Hair Services,12.9,GDP,12.9,GDP,,,,,,,
2703,,2020-07-06,,,,,Hair Services,11.58,GDP,11.58,GDP,,,,,,,
